sudo,down,1,0,0,Mon May 28 2018 13:56:38 GMT+0800 (+08),2018-05-28 13:56:38
compton,up,1,1,1.00,Mon May 28 2018 13:56:39 GMT+0800 (+08),2018-05-28 13:56:39
menlo,up,1,1,1.00,Mon May 28 2018 13:56:39 GMT+0800 (+08),2018-05-28 13:56:39
orange,up,1,1,1.00,Mon May 28 2018 13:56:39 GMT+0800 (+08),2018-05-28 13:56:39
perks,down,1,0,0,Mon May 28 2018 13:56:39 GMT+0800 (+08),2018-05-28 13:56:39
cambrige,down,1,0,0,Mon May 28 2018 13:56:39 GMT+0800 (+08),2018-05-28 13:56:39
sudo,down,1,0,0,Mon May 28 2018 13:56:39 GMT+0800 (+08),2018-05-28 13:56:39
compton,up,1,1,1.00,Mon May 28 2018 13:56:41 GMT+0800 (+08),2018-05-28 13:56:41
menlo,up,1,1,1.00,Mon May 28 2018 13:56:41 GMT+0800 (+08),2018-05-28 13:56:41
orange,up,1,1,1.00,Mon May 28 2018 13:56:41 GMT+0800 (+08),2018-05-28 13:56:41
perks,down,1,0,0,Mon May 28 2018 13:56:41 GMT+0800 (+08),2018-05-28 13:56:41
cambrige,down,1,0,0,Mon May 28 2018 13:56:41 GMT+0800 (+08),2018-05-28 13:56:41
sudo,down,1,0,0,Mon May 28 2018 13:56:41 GMT+0800 (+08),2018-05-28 13:56:41
compton,up,1,1,1.00,Mon May 28 2018 13:56:42 GMT+0800 (+08),2018-05-28 13:56:42
menlo,up,1,1,1.00,Mon May 28 2018 13:56:42 GMT+0800 (+08),2018-05-28 13:56:42
orange,up,1,1,1.00,Mon May 28 2018 13:56:42 GMT+0800 (+08),2018-05-28 13:56:42
perks,down,1,0,0,Mon May 28 2018 13:56:42 GMT+0800 (+08),2018-05-28 13:56:42
cambrige,down,1,0,0,Mon May 28 2018 13:56:42 GMT+0800 (+08),2018-05-28 13:56:42
sudo,down,1,0,0,Mon May 28 2018 13:56:42 GMT+0800 (+08),2018-05-28 13:56:42
compton,up,1,1,1.00,Mon May 28 2018 14:00:04 GMT+0800 (+08),2018-05-28 14:00:04
cambrige,down,1,0,0,Mon May 28 2018 14:00:04 GMT+0800 (+08),2018-05-28 14:00:04
sudo,down,1,0,0,Mon May 28 2018 14:00:04 GMT+0800 (+08),2018-05-28 14:00:04
menlo,up,1,1,1.00,Mon May 28 2018 14:00:04 GMT+0800 (+08),2018-05-28 14:00:04
orange,up,1,1,1.00,Mon May 28 2018 14:00:04 GMT+0800 (+08),2018-05-28 14:00:04
perks,down,1,0,0,Mon May 28 2018 14:00:04 GMT+0800 (+08),2018-05-28 14:00:04
compton,up,1,1,1.00,Mon May 28 2018 14:15:08 GMT+0800 (+08),2018-05-28 14:15:08
menlo,up,1,1,1.00,Mon May 28 2018 14:15:08 GMT+0800 (+08),2018-05-28 14:15:08
orange,up,1,1,1.00,Mon May 28 2018 14:15:08 GMT+0800 (+08),2018-05-28 14:15:08
perks,down,1,0,0,Mon May 28 2018 14:15:08 GMT+0800 (+08),2018-05-28 14:15:08
cambrige,down,1,0,0,Mon May 28 2018 14:15:08 GMT+0800 (+08),2018-05-28 14:15:08
sudo,down,1,0,0,Mon May 28 2018 14:15:08 GMT+0800 (+08),2018-05-28 14:15:08
compton,up,1,1,1.00,Mon May 28 2018 14:16:00 GMT+0800 (+08),2018-05-28 14:16:00
menlo,up,1,1,1.00,Mon May 28 2018 14:16:00 GMT+0800 (+08),2018-05-28 14:16:00
orange,up,1,1,1.00,Mon May 28 2018 14:16:00 GMT+0800 (+08),2018-05-28 14:16:00
perks,down,1,0,0,Mon May 28 2018 14:16:00 GMT+0800 (+08),2018-05-28 14:16:00
cambrige,down,1,0,0,Mon May 28 2018 14:16:00 GMT+0800 (+08),2018-05-28 14:16:00
sudo,down,1,0,0,Mon May 28 2018 14:16:00 GMT+0800 (+08),2018-05-28 14:16:00
compton,up,1,1,1.00,Mon May 28 2018 14:19:47 GMT+0800 (+08),2018-05-28 14:19:47
menlo,up,1,1,1.00,Mon May 28 2018 14:19:47 GMT+0800 (+08),2018-05-28 14:19:47
orange,up,1,1,1.00,Mon May 28 2018 14:19:47 GMT+0800 (+08),2018-05-28 14:19:47
perks,down,1,0,0,Mon May 28 2018 14:19:47 GMT+0800 (+08),2018-05-28 14:19:47
cambrige,down,1,0,0,Mon May 28 2018 14:19:47 GMT+0800 (+08),2018-05-28 14:19:47
sudo,down,1,0,0,Mon May 28 2018 14:19:47 GMT+0800 (+08),2018-05-28 14:19:47
compton,up,1,1,1.00,Mon May 28 2018 14:23:31 GMT+0800 (+08),2018-05-28 14:23:31
menlo,up,1,1,1.00,Mon May 28 2018 14:23:31 GMT+0800 (+08),2018-05-28 14:23:31
orange,up,1,1,1.00,Mon May 28 2018 14:23:31 GMT+0800 (+08),2018-05-28 14:23:31
perks,down,1,-1,-1.00,Mon May 28 2018 14:23:31 GMT+0800 (+08),2018-05-28 14:23:31
cambrige,down,1,-1,-1.00,Mon May 28 2018 14:23:31 GMT+0800 (+08),2018-05-28 14:23:31
sudo,down,1,-1,-1.00,Mon May 28 2018 14:23:31 GMT+0800 (+08),2018-05-28 14:23:31
perks,down,1,-2,-2.00,Mon May 28 2018 15:00:04 GMT+0800 (+08),2018-05-28 15:00:04
orange,up,1,0,0,Mon May 28 2018 15:00:04 GMT+0800 (+08),2018-05-28 15:00:04
cambrige,down,1,-2,-2.00,Mon May 28 2018 15:00:04 GMT+0800 (+08),2018-05-28 15:00:04
sudo,down,1,-2,-2.00,Mon May 28 2018 15:00:04 GMT+0800 (+08),2018-05-28 15:00:04
menlo,up,1,0,0,Mon May 28 2018 15:00:04 GMT+0800 (+08),2018-05-28 15:00:04
compton,up,1,0,0,Mon May 28 2018 15:00:04 GMT+0800 (+08),2018-05-28 15:00:04
compton,up,1,1,1.00,Mon May 28 2018 16:00:02 GMT+0800 (+08),2018-05-28 16:00:02
menlo,up,1,1,1.00,Mon May 28 2018 16:00:02 GMT+0800 (+08),2018-05-28 16:00:02
orange,up,1,1,1.00,Mon May 28 2018 16:00:02 GMT+0800 (+08),2018-05-28 16:00:02
perks,down,1,-1,-1.00,Mon May 28 2018 16:00:02 GMT+0800 (+08),2018-05-28 16:00:02
cambrige,down,1,-1,-1.00,Mon May 28 2018 16:00:02 GMT+0800 (+08),2018-05-28 16:00:02
sudo,down,1,-1,-1.00,Mon May 28 2018 16:00:02 GMT+0800 (+08),2018-05-28 16:00:02
compton,up,1,0,0,Mon May 28 2018 16:38:05 GMT+0800 (+08),2018-05-28 16:38:05
menlo,up,1,0,0,Mon May 28 2018 16:38:05 GMT+0800 (+08),2018-05-28 16:38:05
orange,up,1,0,0,Mon May 28 2018 16:38:05 GMT+0800 (+08),2018-05-28 16:38:05
perks,down,1,-2,-2.00,Mon May 28 2018 16:38:05 GMT+0800 (+08),2018-05-28 16:38:05
cambrige,down,1,-2,-2.00,Mon May 28 2018 16:38:05 GMT+0800 (+08),2018-05-28 16:38:05
sudo,down,1,-2,-2.00,Mon May 28 2018 16:38:05 GMT+0800 (+08),2018-05-28 16:38:05
compton,up,1,-1,-1.00,Mon May 28 2018 17:00:02 GMT+0800 (+08),2018-05-28 17:00:02
menlo,up,1,-1,-1.00,Mon May 28 2018 17:00:02 GMT+0800 (+08),2018-05-28 17:00:02
orange,up,1,-1,-1.00,Mon May 28 2018 17:00:02 GMT+0800 (+08),2018-05-28 17:00:02
perks,down,1,-3,-3.00,Mon May 28 2018 17:00:02 GMT+0800 (+08),2018-05-28 17:00:02
cambrige,down,1,-3,-3.00,Mon May 28 2018 17:00:02 GMT+0800 (+08),2018-05-28 17:00:02
sudo,down,1,-3,-3.00,Mon May 28 2018 17:00:02 GMT+0800 (+08),2018-05-28 17:00:02
compton,up,1,-2,-2.00,Mon May 28 2018 18:00:03 GMT+0800 (+08),2018-05-28 18:00:03
menlo,up,1,-2,-2.00,Mon May 28 2018 18:00:03 GMT+0800 (+08),2018-05-28 18:00:03
orange,up,1,-2,-2.00,Mon May 28 2018 18:00:03 GMT+0800 (+08),2018-05-28 18:00:03
perks,down,1,-4,-4.00,Mon May 28 2018 18:00:03 GMT+0800 (+08),2018-05-28 18:00:03
cambrige,down,1,-4,-4.00,Mon May 28 2018 18:00:03 GMT+0800 (+08),2018-05-28 18:00:03
sudo,down,1,-4,-4.00,Mon May 28 2018 18:00:03 GMT+0800 (+08),2018-05-28 18:00:03
compton,up,1,-3,-3.00,Mon May 28 2018 19:00:02 GMT+0800 (+08),2018-05-28 19:00:02
menlo,up,1,-3,-3.00,Mon May 28 2018 19:00:02 GMT+0800 (+08),2018-05-28 19:00:02
orange,up,1,-3,-3.00,Mon May 28 2018 19:00:02 GMT+0800 (+08),2018-05-28 19:00:02
perks,down,1,-5,-5.00,Mon May 28 2018 19:00:02 GMT+0800 (+08),2018-05-28 19:00:02
cambrige,down,1,-5,-5.00,Mon May 28 2018 19:00:02 GMT+0800 (+08),2018-05-28 19:00:02
sudo,down,1,-5,-5.00,Mon May 28 2018 19:00:02 GMT+0800 (+08),2018-05-28 19:00:02
compton,up,1,-4,-4.00,Mon May 28 2018 20:00:03 GMT+0800 (+08),2018-05-28 20:00:03
menlo,up,1,-4,-4.00,Mon May 28 2018 20:00:03 GMT+0800 (+08),2018-05-28 20:00:03
orange,up,1,-4,-4.00,Mon May 28 2018 20:00:03 GMT+0800 (+08),2018-05-28 20:00:03
perks,down,1,-6,-6.00,Mon May 28 2018 20:00:03 GMT+0800 (+08),2018-05-28 20:00:03
cambrige,down,1,-6,-6.00,Mon May 28 2018 20:00:03 GMT+0800 (+08),2018-05-28 20:00:03
sudo,down,1,-6,-6.00,Mon May 28 2018 20:00:03 GMT+0800 (+08),2018-05-28 20:00:03
compton,up,1,-5,-5.00,Mon May 28 2018 21:00:03 GMT+0800 (+08),2018-05-28 21:00:03
menlo,up,1,-5,-5.00,Mon May 28 2018 21:00:03 GMT+0800 (+08),2018-05-28 21:00:03
orange,up,1,-5,-5.00,Mon May 28 2018 21:00:03 GMT+0800 (+08),2018-05-28 21:00:03
perks,down,1,-7,-7.00,Mon May 28 2018 21:00:03 GMT+0800 (+08),2018-05-28 21:00:03
cambrige,down,1,-7,-7.00,Mon May 28 2018 21:00:03 GMT+0800 (+08),2018-05-28 21:00:03
sudo,down,1,-7,-7.00,Mon May 28 2018 21:00:03 GMT+0800 (+08),2018-05-28 21:00:03
compton,up,1,-6,-6.00,Mon May 28 2018 22:00:04 GMT+0800 (+08),2018-05-28 22:00:04
cambrige,down,1,-8,-8.00,Mon May 28 2018 22:00:04 GMT+0800 (+08),2018-05-28 22:00:04
sudo,down,1,-8,-8.00,Mon May 28 2018 22:00:04 GMT+0800 (+08),2018-05-28 22:00:04
perks,down,1,-8,-8.00,Mon May 28 2018 22:00:04 GMT+0800 (+08),2018-05-28 22:00:04
menlo,up,1,-6,-6.00,Mon May 28 2018 22:00:04 GMT+0800 (+08),2018-05-28 22:00:04
orange,up,1,-6,-6.00,Mon May 28 2018 22:00:04 GMT+0800 (+08),2018-05-28 22:00:04
compton,up,1,-5,-5.00,Mon May 28 2018 23:00:02 GMT+0800 (+08),2018-05-28 23:00:02
menlo,up,1,-5,-5.00,Mon May 28 2018 23:00:02 GMT+0800 (+08),2018-05-28 23:00:02
orange,up,1,-5,-5.00,Mon May 28 2018 23:00:02 GMT+0800 (+08),2018-05-28 23:00:02
perks,down,1,-7,-7.00,Mon May 28 2018 23:00:02 GMT+0800 (+08),2018-05-28 23:00:02
cambrige,down,1,-7,-7.00,Mon May 28 2018 23:00:02 GMT+0800 (+08),2018-05-28 23:00:02
sudo,down,1,-7,-7.00,Mon May 28 2018 23:00:02 GMT+0800 (+08),2018-05-28 23:00:02
compton,up,1,-6,-6.00,Tue May 29 2018 00:00:02 GMT+0800 (+08),2018-05-29 00:00:02
menlo,up,1,-6,-6.00,Tue May 29 2018 00:00:02 GMT+0800 (+08),2018-05-29 00:00:02
orange,up,1,-6,-6.00,Tue May 29 2018 00:00:02 GMT+0800 (+08),2018-05-29 00:00:02
perks,down,1,-8,-8.00,Tue May 29 2018 00:00:02 GMT+0800 (+08),2018-05-29 00:00:02
cambrige,down,1,-8,-8.00,Tue May 29 2018 00:00:02 GMT+0800 (+08),2018-05-29 00:00:02
sudo,down,1,-8,-8.00,Tue May 29 2018 00:00:02 GMT+0800 (+08),2018-05-29 00:00:02
compton,up,1,-7,-7.00,Tue May 29 2018 01:00:03 GMT+0800 (+08),2018-05-29 01:00:03
menlo,up,1,-7,-7.00,Tue May 29 2018 01:00:03 GMT+0800 (+08),2018-05-29 01:00:03
orange,up,1,-7,-7.00,Tue May 29 2018 01:00:03 GMT+0800 (+08),2018-05-29 01:00:03
cambrige,down,1,-9,-9.00,Tue May 29 2018 01:00:03 GMT+0800 (+08),2018-05-29 01:00:03
sudo,down,1,-9,-9.00,Tue May 29 2018 01:00:03 GMT+0800 (+08),2018-05-29 01:00:03
perks,down,1,-9,-9.00,Tue May 29 2018 01:00:03 GMT+0800 (+08),2018-05-29 01:00:03
compton,up,1,-8,-8.00,Tue May 29 2018 02:00:02 GMT+0800 (+08),2018-05-29 02:00:02
menlo,up,1,-8,-8.00,Tue May 29 2018 02:00:02 GMT+0800 (+08),2018-05-29 02:00:02
orange,up,1,-8,-8.00,Tue May 29 2018 02:00:02 GMT+0800 (+08),2018-05-29 02:00:02
perks,down,1,-10,-10.00,Tue May 29 2018 02:00:02 GMT+0800 (+08),2018-05-29 02:00:02
cambrige,down,1,-10,-10.00,Tue May 29 2018 02:00:02 GMT+0800 (+08),2018-05-29 02:00:02
sudo,down,1,-10,-10.00,Tue May 29 2018 02:00:02 GMT+0800 (+08),2018-05-29 02:00:02
compton,up,1,-9,-9.00,Tue May 29 2018 03:00:02 GMT+0800 (+08),2018-05-29 03:00:02
menlo,up,1,-9,-9.00,Tue May 29 2018 03:00:02 GMT+0800 (+08),2018-05-29 03:00:02
orange,up,1,-9,-9.00,Tue May 29 2018 03:00:02 GMT+0800 (+08),2018-05-29 03:00:02
perks,down,1,-11,-11.00,Tue May 29 2018 03:00:02 GMT+0800 (+08),2018-05-29 03:00:02
cambrige,down,1,-11,-11.00,Tue May 29 2018 03:00:02 GMT+0800 (+08),2018-05-29 03:00:02
sudo,down,1,-11,-11.00,Tue May 29 2018 03:00:02 GMT+0800 (+08),2018-05-29 03:00:02
compton,up,1,-10,-10.00,Tue May 29 2018 04:00:01 GMT+0800 (+08),2018-05-29 04:00:01
menlo,up,1,-10,-10.00,Tue May 29 2018 04:00:01 GMT+0800 (+08),2018-05-29 04:00:01
orange,up,1,-10,-10.00,Tue May 29 2018 04:00:01 GMT+0800 (+08),2018-05-29 04:00:01
perks,down,1,-12,-12.00,Tue May 29 2018 04:00:01 GMT+0800 (+08),2018-05-29 04:00:01
cambrige,down,1,-12,-12.00,Tue May 29 2018 04:00:01 GMT+0800 (+08),2018-05-29 04:00:01
sudo,down,1,-12,-12.00,Tue May 29 2018 04:00:01 GMT+0800 (+08),2018-05-29 04:00:01
compton,up,1,-11,-11.00,Tue May 29 2018 05:00:02 GMT+0800 (+08),2018-05-29 05:00:02
menlo,up,1,-11,-11.00,Tue May 29 2018 05:00:02 GMT+0800 (+08),2018-05-29 05:00:02
orange,up,1,-11,-11.00,Tue May 29 2018 05:00:02 GMT+0800 (+08),2018-05-29 05:00:02
perks,down,1,-13,-13.00,Tue May 29 2018 05:00:02 GMT+0800 (+08),2018-05-29 05:00:02
cambrige,down,1,-13,-13.00,Tue May 29 2018 05:00:02 GMT+0800 (+08),2018-05-29 05:00:02
sudo,down,1,-13,-13.00,Tue May 29 2018 05:00:02 GMT+0800 (+08),2018-05-29 05:00:02
menlo,up,1,-12,-12.00,Tue May 29 2018 06:00:02 GMT+0800 (+08),2018-05-29 06:00:02
compton,up,1,-12,-12.00,Tue May 29 2018 06:00:02 GMT+0800 (+08),2018-05-29 06:00:02
