perks,down,1,0,0,Fri Feb 09 2018 09:00:02 GMT+0800 (+08),2018-02-09 09:00:02
cambrige,down,1,0,0,Fri Feb 09 2018 09:00:02 GMT+0800 (+08),2018-02-09 09:00:02
sudo,down,1,0,0,Fri Feb 09 2018 09:00:02 GMT+0800 (+08),2018-02-09 09:00:02
compton,up,1,1,1.00,Fri Feb 09 2018 10:00:01 GMT+0800 (+08),2018-02-09 10:00:01
menlo,up,1,1,1.00,Fri Feb 09 2018 10:00:01 GMT+0800 (+08),2018-02-09 10:00:01
orange,up,1,1,1.00,Fri Feb 09 2018 10:00:01 GMT+0800 (+08),2018-02-09 10:00:01
perks,down,1,0,0,Fri Feb 09 2018 10:00:01 GMT+0800 (+08),2018-02-09 10:00:01
cambrige,down,1,0,0,Fri Feb 09 2018 10:00:01 GMT+0800 (+08),2018-02-09 10:00:01
sudo,down,1,0,0,Fri Feb 09 2018 10:00:01 GMT+0800 (+08),2018-02-09 10:00:01
compton,up,1,1,1.00,Fri Feb 09 2018 11:00:01 GMT+0800 (+08),2018-02-09 11:00:01
menlo,up,1,1,1.00,Fri Feb 09 2018 11:00:01 GMT+0800 (+08),2018-02-09 11:00:01
orange,up,1,1,1.00,Fri Feb 09 2018 11:00:01 GMT+0800 (+08),2018-02-09 11:00:01
perks,down,1,0,0,Fri Feb 09 2018 11:00:01 GMT+0800 (+08),2018-02-09 11:00:01
cambrige,down,1,0,0,Fri Feb 09 2018 11:00:01 GMT+0800 (+08),2018-02-09 11:00:01
sudo,down,1,0,0,Fri Feb 09 2018 11:00:01 GMT+0800 (+08),2018-02-09 11:00:01
compton,up,1,1,1.00,Fri Feb 09 2018 12:00:01 GMT+0800 (+08),2018-02-09 12:00:01
menlo,up,1,1,1.00,Fri Feb 09 2018 12:00:01 GMT+0800 (+08),2018-02-09 12:00:01
orange,up,1,1,1.00,Fri Feb 09 2018 12:00:01 GMT+0800 (+08),2018-02-09 12:00:01
perks,down,1,0,0,Fri Feb 09 2018 12:00:01 GMT+0800 (+08),2018-02-09 12:00:01
cambrige,down,1,0,0,Fri Feb 09 2018 12:00:01 GMT+0800 (+08),2018-02-09 12:00:01
sudo,down,1,0,0,Fri Feb 09 2018 12:00:01 GMT+0800 (+08),2018-02-09 12:00:01
compton,up,1,1,1.00,Fri Feb 09 2018 13:00:01 GMT+0800 (+08),2018-02-09 13:00:01
menlo,up,1,1,1.00,Fri Feb 09 2018 13:00:01 GMT+0800 (+08),2018-02-09 13:00:01
orange,up,1,1,1.00,Fri Feb 09 2018 13:00:01 GMT+0800 (+08),2018-02-09 13:00:01
perks,down,1,0,0,Fri Feb 09 2018 13:00:01 GMT+0800 (+08),2018-02-09 13:00:01
cambrige,down,1,0,0,Fri Feb 09 2018 13:00:01 GMT+0800 (+08),2018-02-09 13:00:01
sudo,down,1,0,0,Fri Feb 09 2018 13:00:01 GMT+0800 (+08),2018-02-09 13:00:01
compton,up,1,1,1.00,Fri Feb 09 2018 14:00:02 GMT+0800 (+08),2018-02-09 14:00:02
menlo,up,1,1,1.00,Fri Feb 09 2018 14:00:02 GMT+0800 (+08),2018-02-09 14:00:02
orange,up,1,1,1.00,Fri Feb 09 2018 14:00:02 GMT+0800 (+08),2018-02-09 14:00:02
perks,down,1,0,0,Fri Feb 09 2018 14:00:02 GMT+0800 (+08),2018-02-09 14:00:02
cambrige,down,1,0,0,Fri Feb 09 2018 14:00:02 GMT+0800 (+08),2018-02-09 14:00:02
sudo,down,1,0,0,Fri Feb 09 2018 14:00:02 GMT+0800 (+08),2018-02-09 14:00:02
compton,up,1,1,1.00,Fri Feb 09 2018 16:00:01 GMT+0800 (+08),2018-02-09 16:00:01
menlo,up,1,1,1.00,Fri Feb 09 2018 16:00:01 GMT+0800 (+08),2018-02-09 16:00:01
